Station,lat,lon
Mount Vernon Ave & Kennedy St,38.833077,-77.059821
WAU / Flower Ave & Division St,38.986743,-77.000035
Connecticut Ave & McKinley St NW,38.964544,-77.075135
15th & L St NW,38.903649,-77.034918
Spring St & 2nd Ave,38.997653,-77.034499
18th & R St NW,38.912648,-77.041834
Union Market,38.907908,-76.99707
19th & G St NW,38.898412,-77.043182
2nd St & Seaton Pl NE,38.914751,-77.00356
Thomas Jefferson St NW & Water/K St NW,38.902826,-77.060173
11th & S St NW,38.913601,-77.027115
2nd & G St NE,38.89967,-77.003666
8th & O St NW,38.90864,-77.02277
Georgia & Missouri Ave NW,38.961339,-77.027855
Rolfe St & 9th St S,38.866471,-77.076131
Tysons Metro South,38.919475,-77.221179
Tanger Outlets,38.7968,-77.0026
Joyce St & 16th St S,38.859254,-77.063275
Commonwealth Ave & Oak St,38.812711,-77.061715
Virginia Ave & C St NW,38.894112,-77.044334
8th & Eye St SE / Barracks Row,38.8792,-76.9953
W Broad St & Little Falls St,38.883601,-77.173438
8th Rd & S Frederick St,38.857049,-77.116339
Shady Grove Metro East,39.121327,-77.164969
Rhodes St & 16th St N,38.892164,-77.079375
21st St & G st NW,38.898302,-77.046913
Fort Stanton Rec Center,38.857369,-76.977688
4th & College St NW,38.921233,-77.018135
Eads St & 15th St S,38.858971,-77.05323
Wheeler Ave & S. Floyd St.,38.808161,-77.100796
National Harbor Carousel,38.7859,-77.0167
Monroe Ave & Leslie Ave,38.820932,-77.053096
Wiehle-Reston Metro South,38.946608,-77.339391
8th & K St NE,38.902732,-76.99515
Arlington Blvd & N Queen St,38.889365,-77.077294
South Gate Community Center,38.941496,-77.366499
13th & O St NW/ Logan Circle,38.908735,-77.029779
1st & K St NE,38.902386,-77.005649
Potomac Ave & Swann Ave,38.829545,-77.047844
Founders Row/W Broad St & West St,38.890155,-77.183178
Congress Heights Metro,38.844711,-76.987823
Main Line Blvd & E Glebe,38.832431,-77.049772
Merrifield Cinema & Merrifield Town Center,38.870093,-77.22997
4th & M St SE,38.876751,-77.000736
Vy Reston Heights,38.949008,-77.355299
Maryland Ave & 17th St NE,38.901935,-76.978627
4th & M St SW,38.876823,-77.017774
Baltimore Ave & Van Buren St / Riverdale Park Station,38.969581,-76.937349
4th St & Mississippi Ave SE,38.836,-77.0009
Park Run & Onyx Dr,38.92755,-77.226644
S Reynolds St & Edsall Rd,38.809607,-77.128908
Maine Ave & 9th St SW,38.88044,-77.025236
North Bethesda Metro,39.04753,-77.11287
Anacostia Metro,38.862601,-76.994578
17th St & Rhode Island Ave NW,38.906767,-77.038627
Greensboro & International Dr,38.923083,-77.227417
Stanton Square SE,38.855004,-76.984512
Hardy Rec Center,38.909701,-77.085646
Potomac Ave & Main Line Blvd,38.822738,-77.049265
Tysons West Transit Center,38.932636,-77.231825
Potomac Ave & Half St SW,38.869683,-77.010815
Park Rd & Holmead Pl NW,38.9308,-77.0315
Penrose Sq/Columbia Pike & S Barton St,38.863508,-77.084259
11th & Park Rd NW,38.931322,-77.028247
Benning Rd & East Capitol St NE / Benning Rd Metro,38.889935,-76.93723
19th St & Constitution Ave NW,38.892212,-77.043074
Greensboro Metro East,38.920687,-77.233165
Briggs Chaney Park & Ride,39.077875,-76.941867
South Dakota Ave & 33rd St NE,38.921986,-76.960696
Crystal Dr & 20th St S,38.856425,-77.049232
17th & P St NW,38.909858,-77.038566
Crystal Dr & 27th St S,38.848466,-77.051514
Oxon Hill Park & Ride,38.798749,-77.00103
Duke St & Strand (Robinson Terminal),38.801947,-77.040293
3rd & N St NE,38.907073,-77.002109
Westbranch & Jones Branch Dr,38.931089,-77.220729
Wisconsin Ave & Rodman St NW,38.939674,-77.075277
Pennsylvania & Minnesota Ave SE,38.873057,-76.971015
Jones Branch Dr & Blyton St,38.926973,-77.217376
Baltimore Ave & Jefferson St,38.95548,-76.940133
Eisenhower Ave & Ike Dr,38.802738,-77.082463
Olde Crafts Dr and Cartwright Pl,38.938797,-77.354067
Langston Blvd & N Monroe St,38.896456,-77.104562
West Falls Church Metro,38.9001,-77.1887
King St & Peyton St,38.806002,-77.055911
17th St & New York Ave NW,38.896604,-77.039778
11th & Clifton St NW,38.922324,-77.027086
11th & M St NW,38.905579,-77.027313
