Station,lat,lon
Tuureporinkatu,60.4553684,22.2659893
Lylynpuisto,60.4354815,22.275022
Parkin kenttä,60.4570501,22.271318
Lauklähteenkatu,60.4217771,22.2865716
Hirvensalo Moikoinen,60.4116386,22.2355456
Haarla,60.3944436,22.2224925
Kirjurinaukio,60.4336901,22.3467429
Liikuntakeskus Alfa,60.4653384,22.2829965
Kaakelitehdas,60.4571084,22.2365246
Yo-kylä 15-16,60.4633348,22.2966164
Kurjenmäenkatu,60.4395461,22.2839467
Mullintie,60.4712725,22.2730749
Ursininkatu,60.4463908,22.2593708
Lenkkipolku,60.4485093,22.2923332
Henrikinkatu,60.4546991,22.2817708
