Station,lat,lon
Emilius Seghersplein,51.0595563,3.7035818
Kouter 175,51.050446,3.7247839
Lijsterstraat 1,51.0669537,3.6976044
Kogelstraat 101,51.0608167,3.7418876
Vlaamsekaai 86,51.0449118,3.7429104
Fietssnelweg,51.0761568,3.7153936
Gustaaf Mangelstraat,51.0459356,3.7260213
Goedendagstraat,51.0830462,3.7281002
Hubert Frere Orbanlaan,51.0464312,3.732826
Braemstraat 67,51.0340321,3.7636184
Sterre Hoofdingang,51.0265572,3.7141567
Lucas Munichstraat 29,51.0555557,3.7361641
Lobeliastraat,51.0632119,3.7000761
LDC De Horizon ,51.0516768,3.7365961
Emile Moysonlaan,51.0479245,3.7475342
Charles de Kerchovelaan 307,51.0392918,3.7244372
Groendreef 27,51.0611738,3.7042604
Pollepelstraat,51.0476374,3.7245007
Sparrestraat 61,51.0589886,3.6975946
Korenbloemstraat 3,51.051715,3.7066536
Brankardierstraat 18,51.0514793,3.7047536
Brankardierstraat 48,51.0520113,3.7043322
Zuidkaai  11,51.0585165,3.7066422
Zwarte Doos,51.0456025,3.7502217
Verkortingstraat 102,51.0646903,3.7521296
Limburgstraat,51.0520591,3.7278779
keizerkarelstraat 1 ,51.0534975,3.7314845
Sint-Jansvest,51.0500002,3.7277666
De Harp,51.0476075,3.7248735
De Harp 2,51.0482267,3.7242522
Bagattenstraat 54,51.0474509,3.7232937
Coupure Links 99,51.0465527,3.7172601
Burggravenlaan 220,51.0322354,3.7252528
Coupure Links 685,51.0551582,3.7085798
2de François Laurentplein,51.0506663,3.728155
Rhino Boulder gym,51.0548977,3.6992427
Artevelde Hogeschool Stropkaai 14,51.0369018,3.7303859
Sterre Zuid,51.0240214,3.713336
Tolhuislaan 77,51.0635508,3.7256125
Ekkergemstraat 34,51.0513956,3.7059044
Forelstraat 147,51.049713,3.7445566
Faculteit Diergeneeskunde,50.9981899,3.7670214
Bisdomplein GF,51.0526166,3.7288539
Melkerijstraat 49,51.026298,3.7316947
Coupure Links 15,51.0466084,3.7194902
