Station,lat,lon
(GDL-181) C.Ignacio Rmrz / Av Plan de San Lui,20.69705,-103.36322
(TLQ-006) C. Miguel Hidalgo / Calz. Revolució,20.639042,-103.301239
(GDL-156) C. Duque de Rivas/ C. López Cotilla,20.6731682,-103.3826893
(GDL-020) C. General Coronado / C.Juan Manuel,20.67848,-103.365103
(GDL-182) C. General Coronado / C. Manuel Acu,20.6843419,-103.3646036
(GDL-183) Calz. Independencia / Av. Niños Hér,20.6639862,-103.3480775
(GDL-184) Ingreso Cucei / Revolución,20.659581,-103.324147
(GDL-185) Dr. Silverio García /Av. Revolución,20.66318,-103.32942
(GDL-186) C. Argentina / C. Francia,20.66429,-103.3628
(GDL-187) Av. 16 de Septiembre / C. Priscilia,20.6729309,-103.3473189
(GDL-188) Av. de la Presa / Av. Manuel A. Cam,20.70928,-103.37015
(GDL-189) C. 5 de Mayo/ Av. Revolución,20.6692,-103.34116
(GDL-191) Plaza de los Mariachis,20.6744,-103.34123
(GDL-192) Calle A1 / Av. Manuel A. Camacho,20.70656,-103.36564
(GDL-193) C. Hawai / C. Nicolás Romero,20.70211,-103.35996
(GDL-194) Av. Revolución / C. Manuel López Ve,20.65048,-103.30999
(GDL-195) C. Ramón Corona / Av. Juárez,20.67529,-103.34656
(GDL-196) C. Esmeralda / C. Manuel Acuña,20.68361,-103.33756
(GDL-197) Av. Río Nilo / Av. Revolución,20.64517,-103.30313
(GDL-198) Av. Alcalde / C. Hospital,20.68504,-103.34796
(GDL-199) C. Jesús García/Av. Alcalde,20.6891,-103.34806
(GDL-200) Av. Alcalde /Av. Manuel A. Camacho,20.69406,-103.34824
(GDL-201) Av. de los Normalistas / C. M. Guti,20.69442,-103.34474
(GDL-202) C. Magisterio / C. Durango,20.69898,-103.34893
(GDL-203) Av. Federalismo / C. Tamaulipas,20.70046,-103.35478
(GDL-204) C. España/ Av. Chapultepec,20.6651,-103.36807
(GDL-205) Av. Agustín Yáñez /C. Venezuela,20.66265,-103.36554
(GDL-206) C. Suiza / Av. Enrique Díaz de león,20.66231,-103.36011
(GDL-207) C. Lázaro Pérez / C. Escorza,20.66563,-103.35802
(GDL-208) Av. España / Av. Federalismo,20.66081,-103.35704
(GDL-209) Calz. del Campesino / Calz. Indepen,20.6605183,-103.3503245
(GDL-210) Av. Washington / Calz. Independenci,20.65775,-103.35132
(GDL-211) Av. Washington / C. Rusia,20.65883,-103.35468
(GDL-212) C. Nicolás Romero / C. Jaime Nunó,20.70047,-103.36158
(ZPN-023) Blvrd. de la Espuela / C. Silvano B,20.73231,-103.38763
(ZPN-024) C. Francisco Sarabia / Av. Laureles,20.73445,-103.3985614
(ZPN-048) Av. J. Parres Arias / Prol. López C,20.72958,-103.38859
(ZPN-049) Ávila Camacho/ Lábaro Patrio,20.7178,-103.38338
(ZPN-050) C. el Mediero / Prol. Laureles,20.73432,-103.38427
(ZPN-051) Av. Periférico G. Morín / Av. J. Pa,20.73837,-103.38057
(ZPN-052) C. del Pial / C. del Vigía,20.73245,-103.39291
(ZPN-053) Prol. Laureles / Av. Periférico G.,20.73836,-103.38299
(ZPN-054) Av. J. Parres Arias / C. Ignacio Ja,20.73441,-103.38079
(ZPN-055) Prol. Laureles / Av. J. Parres Aria,20.73154,-103.38515
(ZPN-056) Av. M. Ávila Camacho / C. San Jorge,20.71365,-103.37742
(TLQ-008) C. Independencia / C. Allende,20.639187,-103.3086
(GDL-217) C. Ontario / Av. Manuel Acuña,20.684519,-103.383085
(GDL-214) C. Chihuahua / C. Miguel Galindo,20.702745,-103.356511
(GDL-223) C. Dr. Pérez Arce/ C. Gómez Farias,20.6679675,-103.326566
(ZPN-066) C. Cuauhtémoc / Av. Tepeyac,20.660955,-103.408683
(GDL-215) C. Durango / C. Gregorio Davila,20.6991544,-103.3599679
(ZPN-065) C. Del Carmen / Av. Guadalupe,20.6649061,-103.4109615
(ZPN-064) C. Sto de Aquino / Av. Sta Teresa,20.6669929,-103.4133282
(ZPN-063) C. San Felipe Neri / Av. Guadalupe,20.6644831,-103.4130582
(GDL-216) C. Tepic / C. Frías.,20.6964426,-103.3592252
(ZPN-067) C. Chimalhuacán / Av. López Mateos,20.6515919,-103.4027691
(ZPN-057) C. Escultores / Av. Guadalupe,20.6637066,-103.4178168
(ZPN-062) C. Loyola / C. Organización,20.6604258,-103.4136351
(ZPN-061) C. Organización / Av. Guadalupe,20.6638448,-103.4151424
(ZPN-060) C. De Los Leones / Av. Tepeyac,20.6587944,-103.41456
(GDL-224) C. Reyes Flores/ C.Federico Medrano,20.6649445,-103.3266332
(GDL-222) C. Aldama / C. Dr. Leonardo Oliva,20.6674498,-103.3295016
(ZPN-058) Av. Labna / Av. Tepeyac,20.656551,-103.4194212
(ZPN-059) C. Prados los Pinos/ Av. Tepeyac,20.6579741,-103.4173432
(GDL-218) C.Hércules / Av. De la Arboleda,20.664447,-103.3853111
(GDL-225) C. Gral Carlos Fuero/Av. Revolución,20.6542657,-103.3159228
(GDL-213) C. Palavicini / Av. Circunvalación,20.70467,-103.345589
(GDL-221) De los científicos/ J. J. Tablada,20.700192,-103.345961
(GDL-226) C. Luis G. Cuevas /Av. Revolución,20.652408,-103.312902
(GDL-219) C. D. Rivera / C. Filósofos,20.698197,-103.342554
(GDL-227) C. Artistas / C. Carlos Pereira,20.695636,-103.339378
